AATSC2e,RotBtFrac,MLFER_A,AATSC2s,SHBd,MATS2e,GATS2s,ATSC2e,minHBint2,ATSC2s,ETA_dBetaP,MATS2s,nHBd,minHBint4,HybRatio,AATSC2c,SHsOH,maxHBint4,XLogP,nHBDon,ASP-4,nHsOH,nsOH,minHCsats,maxHBint2,GATS1c,nHBint2,SHBint2,AATS4i,SsOH,ATSC2c,MLFER_S,C1SP2,minHBint3,RDF20m,RDF20s,ATSC3e,nBondsD,nBondsD2,nBondsM,ETA_Beta_ns,SsssCH,minHBint7,MATS6m,MATS6c,nwHBa,minsssCH,ATSC3s,R_TpiPCTPC,SHBint3,AATSC6c,maxHBint7,MATS2m,ndssC,AATSC6m,maxHCsats,SdO,MATS6v,MATS2c,MLFER_BH,MLFER_BO,ETA_BetaP_ns,SHBint7,nHBint7,AATSC6v,ndO,ALogP,nAtomP,SpMax2_Bhs,MATS6e,FNSA-3,GATS2v,AATSC2m,AATSC3c,maxHBint3,RDF10s,ATSC0c,CrippenLogP,MATS8s,nAtomLAC,AATSC6e,SdssC,AATSC6s,ATSC3c,SIC1,maxdO,mindO,RDF20e,MIC1,ATSC2m,GATS1i,minwHBa,mindssC,MATS6s,MATS8c,AATSC0i,MATS5i,MATS3c,GATS2m,AATSC5p,nHBint4,AATS5i,ASP-3,JGI2,SHBint4,GATS1p,MATS5p,AATSC8c,AATSC5i,FPSA-3,AATSC3e,ATSC0e,nHBint3,AATSC5s,nHBDon_Lipinski,nHCsatu,minHCsatu,maxHCsatu,SHCsatu,AATSC8s,GATS5c,E1m,ATSC8c,VE3_Dze,RDF20v,MATS3i,minHBa,AATSC3s,SwHBa,AATSC5c,BIC1,VE3_Dzs,FPSA-2,GATS2p,VR2_Dzs,ATSC1m,VE3_DzZ,VE3_Dzi,SM1_Dzp,VE3_Dzm,minHBd,ATSC1s,GATS2e,RDF15s,SM1_Dze,SM1_Dzv,SM1_Dzs,meanI,RotBFrac,VE3_Dzp,MATS6p,MATS5s,ATSC5c,AATSC5e,maxHBd,MATS3e,ATSC8s,SpMax3_Bhs,ATSC5s,MOMI-YZ,MATS1s,AATS0m,AATS6i,ATSC6c,RPSA,PNSA-3,MATS2v,RDF20i,n6Ring,nT6Ring,Km,RDF20u,AATSC3i,ATSC0s,GATS5e,VR2_Dzv,SpMax1_Bhs,AATS3s,VR2_Dzp,AATS0p,MATS5e,DPSA-3,AATSC1s,VR2_Dze,VR2_Dzm,VR2_DzZ,P1m,AATS5e,AATS3i,minssCH2,WTPT-4,TDB6i,ETA_dEpsilon_D,VR2_Dzi,AATSC6p,ATSC5e,TopoPSA,PetitjeanNumber,nHBa,GATS3i,ATSC4p,BCUTc-1l,SM1_Dzi,TDB6u,AMW,AATSC2v,GATS2i,MATS5c,topoShape,AATS0v,y
-0.003328468,0.959839106,0.206865949,0.235539728,0.358915162,-0.094388436,0.955084,-0.107966404,1.307623264,1.57227606,-0.454966574,-0.035677617,0.422822083,0,0.919678212,-0.000152637,0.358915162,0,3.048177454,0.422822083,0.077580761,0.422822083,0.422822083,0.202774009,1.307623264,1.608533227,0.160643575,1.307623264,173.0874254,3.231640563,-0.049121159,0.211271035,0.160643575,0.087158203,0.470607394,5.040895201,-0.184745632,0.160643575,0.160643575,0.160643575,0.240965363,0,0,-0.102862235,-0.013965098,0.160643575,0,-7.867794547,1.042838287,0.087158203,-4.90E-05,0,-0.179054313,0.160643575,-2.778665627,0.269489532,1.511487468,-0.106225465,-0.142873026,0.222979344,0.199835044,0.048193073,0,0,-5.055527267,0.160643575,-1.997570749,0.481930726,3.388119874,-0.052921714,-0.031816457,1.279453316,-10.03821932,-0.000264511,0.087158203,6.641853907,0.2204764,2.974940682,0.06063957,2.62999882,-0.000563903,-0.108059799,-0.007459348,-0.006043569,0.450019705,1.511487468,1.511487468,8.519522506,17.37517035,-257.5693263,1.854525006,-0.108059799,-0.108059799,-0.076471925,0.001501576,1.094980768,0.083546768,-0.015367415,1.290434595,0.008039315,0,95.40639541,0.188020391,0.060603206,0,1.59020633,0.038168259,5.27E-06,0.099695247,0.042676665,-0.017785743,0.853835075,0.160643575,0.005773834,0.422822083,0.160643575,0.081338205,0.081338205,0.081338205,0.005915002,0.911557489,0.53262025,0.000853608,-36.10014717,1.588724464,0.071260777,2.085292195,-0.909607135,-0.108059799,-0.000222791,0.459536807,-35.86776602,0.707574325,1.295707183,135811.9696,-29.8951054,-36.37845113,-34.27676328,-0.892982884,-36.35935745,0.358915162,-2.989492223,1.680544642,8.895075596,0.259645364,-0.403726916,0.195689078,2.326551265,0.473044332,-36.03800177,-0.106037816,0.059192334,-0.040069089,-0.001011331,0.358915162,-0.121192889,0.958230408,2.858490734,1.039290105,2.420948862,-0.235407812,85.0811931,93.67074205,-0.009702986,0.144030398,-15.24670153,-0.213192379,12.19819551,0,0,0.417342116,9.028322834,0.068492002,15.42154583,0.894468726,135810.2184,4.057204096,2.497526933,135879.1184,1.192416567,-0.09495306,37.49873581,-0.315231058,135816.7239,135826.6177,135815.6034,0.611561411,4.093209421,171.9876906,0.907613344,1.321810019,501.9721649,0.065561348,135815.9057,-0.022334563,-0.182039461,11.29587657,0.473226071,0.744109234,0.735175563,0.158754116,-0.354833219,0.252177418,3.12251161,5.866964155,-9.382310101,1.363639867,-0.063436721,0.919678212,162.7338725,0
-0.002406662,0.933444463,0.279107835,0.432612144,0.444669367,-0.079078743,0.887738694,-0.087576682,2.167022712,3.653690154,-0.426217349,0.013613387,0.521743881,0,0.866888925,0.000381974,0.444669367,0,2.543743487,0.521743881,0.064284292,0.521743881,0.521743881,0.179929435,2.167022712,1.588118275,0.26622215,2.167022712,174.7343808,4.000871318,-0.035755502,0.280767096,0.26622215,0.144440537,0.414263928,4.415086403,-0.24534988,0.26622215,0.26622215,0.26622215,0.399333225,0,0,-0.085232806,-0.011571638,0.26622215,0,-11.9784566,1.070992573,0.144440537,-4.06E-05,0,-0.200682881,0.26622215,-2.302433618,0.24052701,2.504871062,-0.088019616,-0.107933645,0.253276971,0.233450345,0.079866645,0,0,-4.189066802,0.26622215,-1.619035564,0.79866645,3.471838168,-0.043851528,-0.041611989,1.275756059,-13.67469374,-0.000314323,0.144440537,5.998351293,0.238431493,2.537386909,0.05024663,2.445468777,-0.000467256,-0.179079131,-0.006180899,-0.005857228,0.517610944,2.504871062,2.504871062,7.316093529,19.62596829,-268.0262596,1.821842936,-0.179079131,-0.179079131,-0.063365498,0.001244223,1.074413086,0.069227793,-0.015304477,1.277544336,0.006661467,0,79.05481321,0.210138181,0.065006618,0,1.490045791,0.031626649,4.37E-06,0.082608604,0.050747207,-0.025903506,0.972009161,0.26622215,0.004784264,0.521743881,0.26622215,0.134795505,0.134795505,0.134795505,0.004901238,0.755326797,0.578997049,0.000707309,-30.07885927,1.380000823,0.085599083,2.101116995,-1.427652817,-0.179079131,-0.000184607,0.526782748,-29.81321345,0.657807893,1.298037144,112535.7291,-32.95765273,-30.3851369,-28.57418279,-1.038353412,-30.37441818,0.444669367,-3.55781563,1.535656419,7.667899507,0.318736289,-0.444939774,0.364408123,2.515236616,0.425247627,-30.01223646,-0.087864128,0.049047434,-0.033201698,-0.000838,0.444669367,-0.156087857,0.794000503,2.803639695,0.86116748,2.724549094,-0.228515144,107.1206238,77.6166313,-0.008040004,0.198823212,-19.89745287,-0.23920244,10.42807762,0,0,0.466173018,7.73324712,0.082607589,19.22671899,0.741166855,112534.3719,4.210901607,3.023912768,112591.6102,1.241334998,-0.078679174,45.6699551,-0.412592389,112539.6239,112547.8171,112538.6898,0.644115346,3.391679403,173.3210202,0.812982632,1.795535379,415.9397865,0.07931894,112538.9717,-0.018506671,-0.150839947,15.0992908,0.455629642,1.05418818,0.664125311,0.132249586,-0.353133715,0.279201901,2.58734827,6.621010255,-10.59235832,1.367947737,-0.052564381,0.866888925,171.3909619,0
-0.018001612,1,0.235458535,-0.273933132,1.136124976,-0.182805107,1.04119823,-0.482887551,0,-7.277284523,-0.519556665,-0.142862521,1.721358952,0,1,-0.002925491,0.941666423,0,0.512584885,1.721358952,0.142568153,1.236894737,1.236894737,0.366015682,0,1.491890723,0,0,173.7664679,9.92391162,-0.095575373,0.452778796,0,0.99814534,0.619645214,8.61442558,0.107512599,0,0,0,0,0,0,-0.015121733,0.144271789,0,0,-0.508469232,1,5.165478942,0.004483632,0,-0.251004306,0,-0.092685064,0.443952741,0,-0.023112502,-0.155213621,0.721629534,0.711738332,0,0,0,-1.252214228,0,-1.521597708,0,3.850773518,0.08973218,-0.048804687,1.35487678,-9.030124643,0.002814172,1.584594131,7.058489593,0.36436517,0.541025691,0.139753961,1.959206336,0.012828076,0,0.325832401,0.103910287,0.500012576,0,0,8.370669099,16.29642231,-274.4231524,1.977994079,0,0,0.104533897,0.711851237,1.05643707,-0.04781924,0.089837903,1.288342443,-0.008305471,0,124.9406452,0.198717426,0.039870222,0,1.765645815,-0.053821242,0.021323305,-0.044818209,0.056493385,-0.000231614,1.412524188,1.937856857,-0.176444867,1.721358952,0,0,0,0,0.275048248,0.830656076,0.57131015,0.021687183,-27.55716108,1.67645694,0.155871971,3.377454351,-0.091758351,0,-0.000589926,0.514925546,-27.57157972,0.760182083,1.391096844,196673.0431,-55.61323316,-27.52897451,-26.68695035,-1.718010629,-27.58638704,0.419252512,-5.276140017,1.389539094,8.460170566,0.410039147,-0.727270556,1.016603054,2.667828071,0.508653251,-28.01498949,0.014278939,-0.04929083,-0.028062882,-0.007619868,0.583230191,-0.011637559,0.683525807,2.978532843,-3.490488041,10.4366628,-0.216687527,63.15394037,127.7621345,0.063407844,0.24698661,-22.28659037,-0.283542277,11.10032443,0,0,0.681223439,8.195480097,0.158442754,27.94856938,0.947459968,196672.3869,4.267972147,2.284926782,196701.8294,1.052579086,-0.102545266,48.94511733,-0.375535472,196675.2325,196679.4784,196674.7537,0.787482292,5.451789015,175.4376577,0.468883895,2.918088433,725.201503,0.142195409,196674.959,0.000427135,-0.23617606,30.85048504,0.5,1.721358952,0.621307158,-0.092236978,-0.38259059,0.379039049,4.167368836,5.33076079,-11.69925845,1.470476511,-0.043700501,1,148.2266464,0
0.009417377,0.867482712,0.435889415,0.412099947,0.78166447,0.002369734,0.69577386,0.220424238,3.689900814,10.84378816,-0.348994648,0.074217158,1,0,0.814475797,0.001624534,0.78166447,0,-0.459341422,1,0.147011129,1,1,0.448517216,3.689900814,1.442056386,0.463810509,3.689900814,175.9466641,8.001599186,0.027905036,0.63431183,0.463810509,0,0.286703727,2.99571338,-0.853421257,0.927621017,0.927621017,0.927621017,1.391431526,0,0,-0.44758566,-0.142325153,0.927621017,0,-28.40303656,1.193254379,0,-0.004904116,0,-0.000428155,0.927621017,-19.53646143,0.535852465,9.20032562,-0.095914833,0.03254856,0.555875508,0.544754646,0.173928941,0,0,-4.685743657,0.927621017,-0.663311234,1.391431526,3.997440868,-0.450487129,-0.064257469,1.095349982,0.392889666,-0.001270933,0,3.920205436,0.343999931,0.332908674,0,2.876727562,-0.076671471,-0.460546657,-2.141003565,-0.026128257,0.56407308,4.677464561,4.522861059,3.472760339,19.76792992,36.84084667,1.904662857,-0.425073742,-0.425073742,-0.429167595,0,1.092749411,-0.005623027,-0.040528284,0.951578441,0.004357242,0,130.9781139,0.192282176,0.061887335,0,1.71913494,0.027684318,0,-0.010290328,0.059831467,-0.032563143,1.789381964,0,1.411942721,1,1.391431526,0.219794647,0.286821707,0.770891716,0,0.708595706,0.504946367,0,-1.947773187,0.734839469,-0.082372734,8.001599186,-1.012521973,-0.460546657,0.006434139,0.568399935,-1.674362182,0.560161722,1.166390488,2.563206069,-44.96811144,-1.944020728,-2.062999004,-2.230741698,-1.945406726,0.78166447,-5.077462917,0.880985964,4.12740628,0.518114383,-0.858149826,1.299068868,3.114870005,0.291721769,-1.418821471,0.183956399,0.214327451,0.088408634,0.043882761,0.78166447,-0.217640821,0,3.007787602,20.56442171,4.308722876,-0.148448367,74.91989822,135.5935703,-0.037009436,0.341930017,-26.5250541,-0.070416949,4.471361075,0,0,0.690144096,3.31480143,-0.098770754,46.47822468,0.86631205,3.053863469,4.524595168,3.183315633,3.283116763,1.109849562,0.211293859,51.19358728,-0.385360078,3.016176218,3.01721663,3.016434802,0.793429398,5.85392332,168.7700042,0.121288336,4.524507142,777.7772647,0.097357962,3.337292183,0.034672059,0.603444734,36.06449076,0.453618949,1.927621017,0.990174674,0.065482085,-0.365748923,0.396545129,4.272469882,6.062887762,-2.949853153,1.180295783,0.226800863,0.845396497,163.152308,0
0.048277398,0.920372393,0.372861184,1.197044539,0.796287512,0.046413354,0.783615019,0.446504154,3.714950412,14.11636653,-0.461493192,0.104167375,1,0,0.76111718,-0.007791913,0.388859592,0,-0.316301789,1,0.073763312,0.522234361,0.522234361,0.18091374,3.714950412,1.671770249,0.477765639,3.714950412,207.2653167,4.194025113,-0.129951823,0.597101389,0.477765639,4.360987739,0.381781781,4.651794419,0.368120378,0.477765639,0.477765639,0.477765639,0.716648459,0,0,0.144278431,0.141215817,0.477765639,0,9.119048356,1.102378351,13.08296322,0.002352795,0,0.171078717,0.477765639,4.609675138,0.243201386,4.356293643,0.140469304,-0.195590355,0.437385075,0.433287408,0.102380399,0,0,5.934360669,0.477765639,-0.267539186,1.433296918,4.315176426,0.062739976,-0.075153327,0.979183637,8.330738285,0.015132786,4.360987739,3.869874527,0.420121716,0.034699305,0,1.545637777,0.00396372,-1.078290505,0.060382213,0.168398285,0.625340405,4.356293643,4.356293643,3.053232122,22.44483806,96.28853894,1.857352804,-1.078290505,-1.078290505,0.051856973,0,3.136118386,0.039489691,0.258811414,0.775172463,0.009811197,0,53.64602972,0.211682373,0.095367865,0,1.757746961,0.054898498,0,0.04272843,0.094694254,0.036219003,2.149227209,1.433296918,-0.153180139,1.477765639,0,0,0,0,0,0.521686983,0.52567122,0,-1.579453675,0.586099766,-0.056886788,6.012188796,1.1374169,-1.078290505,-0.001098787,0.635023387,-1.262498708,0.500065347,1.136241333,2.193316677,-43.55324947,-1.535717526,-1.557909245,-4.346775554,-1.466654979,0.796287512,-15.64748401,0.973829811,3.855783037,0.806231274,-1.429300196,2.103398688,4.002786725,0.17797869,-0.989440059,0.116751085,-0.131552953,-0.032963599,-0.007458438,0.796287512,0.077865714,0,3.775046342,-4.595404176,2.33781281,-0.278903775,127.4948,54.56055405,0.021175157,0.344239388,-33.87528173,-0.046432175,3.930493096,0,0,0.487501198,2.763108959,-0.061666363,53.34412387,0.757750519,3.110547814,5.109793001,14.5584036,3.334699801,1.024876438,-0.118056323,76.6286064,-1.865788705,2.692648446,2.677982636,2.687050983,0.658334132,2.237740492,191.134278,0.139779004,2.31354958,270.675144,0.168996851,2.983573993,0.020865196,-0.22375313,31.15172252,0.420372393,2.911062558,0.86801643,0.310051682,-0.335767085,0.854173017,1.463760442,8.624014441,-1.042755163,0.962764662,-0.065949662,0.76111718,174.7403122,0
-0.025376663,0.786204026,0.680250478,-0.402385594,1.718591866,-0.206525496,0.952071234,-0.937613572,1.240285431,-15.42272444,-0.577773827,-0.114939207,2.710367788,1.101147364,1,-0.004822358,1.718591866,2.607209311,-1.021302362,2.710367788,0.136229872,2.710367788,2.710367788,0.511529396,1.240285431,1.432282592,0.427591947,1.240285431,176.3812781,23.6985479,-0.186033714,0.882505466,0,1.101147364,0.697702695,12.32935239,0.604024343,0,0,0,0,-3.010544246,0,0.202246839,0.129383861,0,-0.670864051,7.068841381,1,17.13488211,0.001178976,0,-0.127170788,0,6.955052858,0.674544896,0,0.255825604,-0.167850754,1.076779499,1.067698954,0,0,0,10.65854625,0,-1.622261067,0,3.994650698,0.06084684,-0.080325071,1.121568835,-5.022395171,0.004041365,2.429461165,9.610159686,0.681167378,-1.482198177,0.16439139,0.662748531,0.002571893,0,-0.002720412,0.254052632,0.514334212,0,0,8.147914283,18.27441551,-147.7360527,1.975597755,0,0,0.04049281,0.377049515,1.027641759,0.047583055,0.098069257,1.103693214,0.010542133,2.99314363,136.044729,0.170281058,0.083508894,14.8657314,1.733562036,0.058934558,0.018886909,0.051320191,0.071460713,0.005945047,2.678649044,3.848327524,-0.145633613,2.710367788,0,0,0,0,0.653347958,1.003980916,0.525956612,0.018886909,-1.909806799,1.579251011,-0.105846725,6.560108373,0.01162687,0,-0.00076814,0.524735073,-2.819422385,0.947123714,1.212091413,5.169991697,-70.83290563,-1.908521302,-1.866857878,-3.567907943,-1.908621217,0.665527921,-15.48348776,1.206775466,10.99392428,0.826246224,-1.357844571,2.202555717,3.029064404,0.14609075,-2.422166885,0.237203476,-0.141103749,-0.014191974,-0.008997294,0.710781402,0.015646975,0.653347958,3.395222624,-3.867351745,2.397831812,-0.250199723,76.48868489,139.3486952,-0.014267839,0.415105003,-37.8070053,-0.060401527,10.06673692,0.427591947,0.427591947,0.544828036,7.312887203,-0.118393374,54.08404811,1.277386142,4.167195934,4.535069959,3.650388736,5.68903861,1.047499601,-0.135764522,70.98958813,-0.744426528,4.198014149,4.201692685,4.203104283,0.672377766,6.036653369,168.3358009,-0.071364844,7.912863937,708.7355045,0.161487175,4.395288403,0.042016552,-0.281712581,58.77741403,0.428734675,3.137959736,1.109700148,-0.748908129,-0.39435861,0.61793002,3.860691314,6.083929157,-2.287190219,1.246916577,-0.064766906,0.786204026,156.061209,0
-0.025421067,0.876821082,0.586909504,-0.395231662,1.495416625,-0.219356288,0.957343744,-0.808550703,0.714592584,-12.22526799,-0.561596066,-0.113586739,2.237286284,1.409222176,1,-0.00477784,1.495416625,2.276942357,-0.993102269,2.237286284,0.162571668,2.237286284,2.237286284,0.477867401,0.714592584,1.4333917,0.246357836,0.714592584,178.0172381,19.08929996,-0.163127276,0.729743173,0,1.360710909,0.604277928,10.19579236,0.422732938,0,0,0,0,-1.85462774,0,0.300593165,0.289149925,0,-0.506616972,3.880011276,1,12.92174631,0.007747063,0,-0.135293178,0,10.89706304,0.612659195,0,0.323879221,-0.179118069,0.864066031,0.850411741,0,0,0,13.35032061,0,-1.424030151,0,3.876185983,0.123456726,-0.071666486,1.112235499,-5.327722838,0.003838988,2.198182521,7.960261981,0.561310386,-1.124339917,0.094714382,1.141469823,0.012596785,0,0.208905785,0.194287227,0.512607235,0,0,7.132380692,17.42665256,-129.2170795,2.060778556,0,0,0.099314794,0.217237727,1.016455503,0.086913686,0.099976437,1.133311346,0.018877976,1.976359791,136.3900647,0.18971909,0.080814277,10.11450517,1.794774989,0.109808064,0.010881725,0.088607266,0.067622373,0.004857575,2.215383484,2.720930404,-0.195269185,2.237286284,0,0,0,0,0.37642755,1.048884613,0.523863132,0.010881725,-4.127789881,1.363394587,-0.130589978,7.188604823,0.00053668,0,-0.001583587,0.525581778,-4.682505734,0.820585045,1.170554385,62967.47901,-64.19573458,-4.283301533,-4.071262902,-2.885898251,-4.126361518,0.693154644,-12.24884302,1.234722131,8.778504487,0.67073119,-1.112892388,1.702376443,3.002790806,0.198182043,-4.382752786,0.259028311,-0.169452587,-0.032946865,-0.010171704,0.725348989,0.011938454,0.37642755,3.216199676,-5.299700337,2.818915483,-0.241656866,72.2862008,138.8770233,0.011026852,0.367833373,-32.84555205,-0.058926365,8.873776571,0.246357836,0.246357836,0.578528068,6.408949741,-0.142199979,45.25743123,1.318455869,62967.04315,4.447401762,3.442601376,62967.94973,1.034017351,-0.15551652,63.4109117,-0.686508857,62967.10229,62967.10538,62967.10592,0.705090672,5.858715651,168.7808627,-0.006581524,6.14351942,716.2586646,0.156981089,62967.4023,0.045203166,-0.308388224,47.53418435,0.458940361,2.48364412,1.120597265,-0.347424344,-0.394512549,0.516013839,3.889514796,5.827092196,-2.152216741,1.202560374,-0.089545888,0.876821082,151.6671839,0
0.015296092,0.886214046,0.131042382,0.591369495,1.730958081,-0.012619285,0.738814362,0.493939768,3.559117306,19.06777208,-0.403812592,0.078909407,2.365431443,2.186812238,0.772428093,0.003060787,1.730958081,3.251825466,-1.315831793,2.365431443,0.147482813,2.365431443,2.365431443,0.598738611,3.616322979,1.511565685,1.365431443,10.79176326,175.2902803,19.78329451,0.089770634,0.787763029,1.365431443,2.229241892,0.387734569,3.876717772,-1.441670264,1.365431443,1.365431443,1.365431443,2.048147165,0,0,0.210490968,0.190295557,1.365431443,0,-44.21927166,1.195061635,8.110779068,0.004374514,0,0.014384834,1.365431443,7.274999022,0.662928076,13.87494609,0.227012278,-0.017278978,0.82702396,0.816944644,0.157548031,0,0,9.32169311,1.365431443,-1.178623657,1.365431443,4.186183882,0.150891099,-0.080586993,1.077461924,1.101962701,-0.001463139,3.128731441,7.107936485,0.680208708,-0.353411063,0.286172987,2.937255397,0.022513995,-2.284316233,0.584101414,-0.060208642,0.564114122,4.695061306,4.589942392,4.626305062,21.61089742,68.36201433,1.868570148,-0.84821107,-0.84821107,0.142286236,0.408662353,1.072495932,0.055039783,-0.008643148,0.898354908,0.009857883,2.730862887,140.5018949,0.172098475,0.081110345,16.25962035,1.629306972,0.055330216,0.022191297,0.060011579,0.079779643,-0.03507981,2.789856068,1.365431443,0.09435917,2.365431443,0.910287629,0.408554788,0.408554788,0.817109576,1.756135253,1.033419798,0.48878609,0.022191297,-21.73215952,1.044510091,-0.144516126,8.124160222,-1.04790191,-2.284316233,0.001683595,0.565019437,-21.11775382,0.878806988,1.209264604,210068.1834,-84.2050372,-22.79076082,-21.60509024,-4.209289551,-21.56061762,0.668736531,-17.77610678,0.957390752,5.801826911,0.97349456,-1.594216111,2.663453964,3.356963367,0.29989931,-21.82981969,0.241251726,-0.104117323,0.070915527,-0.001546541,0.760475489,-0.171407756,1.756135253,3.623346472,4.693342787,2.511947906,-0.233042685,89.57522784,143.97898,0.058476767,0.51128684,-40.98590994,-0.038425708,5.966058067,0,0,0.514969254,4.514040604,-0.16459577,71.35680528,1.351628388,210068.4872,4.652308379,4.222946467,210068.5435,1.095655688,-0.101967122,81.16307847,-0.959176865,210068.543,210068.5446,210068.544,0.67664617,6.885908488,165.9863759,-0.374230901,8.883127144,765.9733658,0.14556145,210068.8797,0.04365656,0.001306738,71.16059284,0.5,3.730862887,1.183263329,-0.479053683,-0.387317046,0.7204453,4.187924044,6.896907432,-1.271284942,1.224829556,-0.020244512,1,170.475385,0
0.005507376,0.924554097,0.356163875,0.474675712,0.771504301,-0.085589759,0.761743384,-0.205099612,1.892749094,4.206305466,-0.450888786,0.068347982,1,0,0.886831145,0.000762327,0.771504301,0,-0.477381075,1,0.131562327,1,1,0.273585517,1.892749094,1.497439797,0.226337709,1.892749094,180.4610694,7.964708431,-0.062951916,0.348157825,0.226337709,0,0.331272049,3.721249242,-0.378750348,0.226337709,0.226337709,0.226337709,0.339506564,0,0,0.25733126,0.251868861,0.226337709,0,-15.73461151,1.067901313,0,0.004196385,0,0.013743955,0.226337709,8.221696797,0.362766067,2.037039384,0.2505374,-0.070070752,0.398252271,0.381111118,0.084876641,0,0,10.58437149,0.226337709,-0.907025713,0.679013128,3.393273351,0.111901391,-0.052583633,0.954688673,1.240419931,-0.002550906,0,3.827720623,0.304316658,-0.092655311,0,1.505174036,0.007069588,-0.188614758,0.107696145,0.011561524,0.552890753,2.037039384,2.037039384,4.173463007,17.46359506,2.576474658,2.238789096,-0.188614758,-0.188614758,0.09249075,0,1.037079146,0.070432786,-0.043448703,1.025621001,0.017498997,0,95.68166467,0.131562327,0.043854109,0,1.901360383,0.097915535,0,0.076209317,0.05719684,-0.048407719,1.291310314,0,-0.273208116,1,0.226337709,0.115998076,0.115998076,0.115998076,0,0.930467348,0.503226602,0,-1.1223295,0.771905588,-0.093122537,7.964708431,-1.430056132,-0.188614758,-0.001959767,0.564860865,-1.092223385,0.531710748,0.965585296,2.217197276,-38.50410679,-1.119611789,-1.080894113,-1.599951093,-1.120101281,0.771504301,-5.329603387,1.133891802,3.814459666,0.378551847,-0.657346339,0.695907167,2.966993031,0.175416436,-1.080954403,0.208234201,-0.234634429,-0.058793019,-0.013302676,0.771504301,-0.260194559,0,2.397220099,-8.196243481,2.614381756,-0.205306317,67.66126264,97.3127865,0.03776746,0.285375695,-26.20009769,0.034331075,5.4358134,0,0,0.573296105,3.854444499,-0.108709391,27.79537686,1.351504136,2.74162636,4.233244478,3.053602995,2.785804976,1.040740012,-0.210562191,54.39767896,-0.542943418,2.871112458,2.873075435,2.871601005,0.700961182,3.991175796,170.0956535,0.209860864,2.810752076,482.7691536,0.113283081,3.492360446,0.037214621,-0.399080268,24.0935847,0.5,1.226337709,1.027924033,0.122886409,-0.380659206,0.330858419,2.610725089,5.572718662,1.655356385,0.99269341,-0.117626103,1,149.578191,0
0.01438411,0.88947982,0.185398199,0.556471241,1.078207275,-0.04446349,0.763984887,0.024770856,2.789524596,7.556734025,-0.410618535,0.064960003,1.331560541,2.278939034,0.778959639,0.004137755,1.078207275,2.789524596,-0.488479029,1.331560541,0.189365413,1.331560541,1.331560541,0.235762904,2.789524596,1.494429052,0.663121083,5.579049191,179.1126648,10.53114076,0.008015384,0.498351286,0.663121083,0,0.335484063,3.631275903,-1.076043676,0.663121083,0.663121083,0.663121083,0.994681624,0,0,0.764551916,0.499384966,0.663121083,0,-33.9981343,1.153938823,0,0.019714947,0,-0.005415451,0.663121083,30.63615744,0.313155072,6.252495009,0.707322207,-0.025589294,0.507937398,0.496019598,0.142096901,0,0,27.17183052,0.663121083,-0.871794354,0.994681624,3.892705322,0.355205638,-0.069332935,1.062450001,0.279009043,-0.00977772,0,4.456272388,0.408957535,-0.13602002,0,1.884408374,0.066764456,-0.870346421,1.647533175,-0.133916618,0.566944497,3.126247504,3.126247504,4.146949747,18.85829996,3.643769477,2.058305226,-0.43517321,-0.43517321,0.317647187,0,1.055690941,0.183838273,-0.147352127,0.982522336,0.034864983,1.326242165,142.2840255,0.189365413,0.058123411,10.13692726,1.755836281,0.196208702,0,0.200346838,0.072703426,-0.069488483,1.657059266,0,-2.625559623,1.331560541,0.331560541,0.273537447,0.273537447,0.273537447,0,1.509015131,0.465623006,0,-9.077001287,0.826315937,-0.15617771,7.977111493,-1.986511755,-0.870346421,-0.023495181,0.568989019,-9.36493058,0.60763531,1.122513359,94733.59825,-49.13953543,-9.075048076,-9.181165699,-2.389352593,-9.330273798,0.782358567,-9.441739564,1.057420865,3.971002755,0.55806588,-0.937922785,1.320098837,3.2170427,0.258807972,-8.799525528,0.371238844,-0.566748157,-0.137054502,-0.101227403,0.782358567,-0.312756466,0,2.894347458,-16.50708704,3.237169331,-0.231260764,82.86719705,143.5744875,0.048094162,0.422572264,-30.36349367,-0.064000234,5.383700053,0,0,0.615826694,3.906430754,-0.174922517,39.40385411,1.871211032,94733.94244,4.452429602,3.794843501,94734.04615,1.070673448,-0.563767518,62.02670406,-0.878058808,94734.02226,94734.0246,94734.024,0.743884463,6.514194837,169.1867542,-0.086078591,4.670793721,800.1021019,0.129901392,94734.4479,0.066001001,-0.697289478,38.25694663,0.5,1.994681624,1.102266033,0.099024334,-0.374143743,0.44555287,4.326802191,6.484257733,-1.962928506,1.133091522,-0.486385272,1,163.0004721,0
