,AATSC2e,RotBtFrac,MLFER_A,AATSC2s,MATS2e,ATSC2s,HybRatio,nHBDon,nHsOH,nHBint2,SsOH,RDF20m,nBondsD,minHBint7,MATS6m,MATS6c,nAtomP,MATS6e,GATS2v,AATSC2m,nAtomLAC,AATSC6e,AATSC6s,maxdO,ATSC2m,minwHBa,MATS5i,MATS3c,ASP-3,MATS5p,AATSC3e,nHBDon_Lipinski,minHCsatu,ATSC8c,RDF20v,minHBa,AATSC3s,ATSC1m,VE3_DzZ,ATSC1s,RotBFrac,MATS1s,AATS0m,AATS6i,PetitjeanNumber,nHBa,BCUTc-1l,SM1_Dzi,RDF20i,nT6Ring,AATS3s,VR2_Dzp,minssCH2,VR2_Dzi
191,-0.022995466,0.833333333,0.541,-0.266146893,-0.243123739,-11.087058,1,2.333333333,2.333333333,0.333333333,20.58164352,0.652916969,0,0,0.383762059,0.331825987,0,0.160602606,0.907468068,-1.00770789,1.333333333,0.012639247,0.187545412,0,-41.58349433,0,0.102409983,0.133802537,0.235710248,0.139608508,0.009370424,2.333333333,0,0.014723449,1.500411843,7.109197531,0.052175273,-52.70753813,-4.592145752,-13.12696641,0.25,-0.225900678,71.22708595,184.0308375,0.5,2.666666667,-0.393211412,0.611857552,10.39820123,0.333333333,3.498677249,4.909744252,-0.09095679,7.273003953
192,-0.022220434,0.857142857,0.500714286,-0.232030688,-0.248122016,-9.647669409,1,2.142857143,2.142857143,0.285714286,18.83944445,0.624551206,0,0,0.398794788,0.352795317,0,0.168036448,0.884754463,-0.895474065,1.428571429,0.012752771,0.189988714,0,-36.81679961,0,0.106899871,0.127943184,0.237751641,0.146244866,0.008218488,2.142857143,0,0.012620099,1.432212381,7.291633598,0.018543334,-48.49978056,-4.124628637,-11.83364209,0.261904762,-0.21861872,69.13144476,184.1575253,0.5,2.428571429,-0.393393453,0.581361298,10.03960144,0.285714286,3.302437642,4.703210913,-0.037784391,6.83068377
193,-0.017138717,0.5,0.454666667,-0.257035741,-0.150419846,-10.74994538,0.666666667,2,2,0.333333333,17.78622685,0.50146476,0,0,0.220765005,0.17228889,0,0.089722772,0.657977122,-0.933684185,0.666666667,0.008161276,0.119329236,0,-38.84461725,0,0.057796916,0.102873514,0.152376915,0.077587501,0.008934799,2,0,0.014723449,1.159406639,4.313780864,0.11325804,-44.95645973,-4.152303769,-11.7690677,0.138888889,-0.167591687,52.37455339,122.3916202,0.333333333,2.333333333,-0.261716177,0.479062962,7.768867004,0.333333333,2.790343915,3.755073961,-0.18470679,5.880749728
194,-0.033325365,0.5,1.035571429,-0.687084552,-0.183929635,-28.84778922,0.928571429,4.357142857,4.357142857,0.857142857,38.89915178,0.993313742,0,0,0.121189856,-0.016765587,0,0.001555821,1.164193581,-5.312141728,0.142857143,-0.001705276,-0.104041061,0,-223.0306414,0,0.018324306,0.15663243,0.193321467,0.011624242,0.020545507,4.357142857,0,0.037860343,2.255858293,4.519751984,0.352697055,-97.33192594,-3.16401514,-26.55170498,0.095238095,-0.287838369,90.23931055,169.6861768,0.333333333,5.214285714,-0.365135768,0.918860368,13.72606604,0.857142857,4.978253338,8.455703693,-0.452698413,5.756246841
195,-0.01296192,0.5,0.292083333,-0.135351235,-0.144737843,-5.627807155,0.583333333,1.25,1.25,0.166666667,10.98967593,0.364321537,0,0,0.232630293,0.205797268,0,0.098021262,0.51610677,-0.522359871,0.833333333,0.007439116,0.11082675,0,-21.47646644,0,0.062358258,0.074633524,0.138688457,0.085309505,0.004794118,1.25,0,0.007361725,0.835457222,4.253452932,0.010816945,-28.29153866,-2.406033372,-6.902957884,0.152777778,-0.127527587,40.32667611,107.4252231,0.291666667,1.416666667,-0.229479515,0.339127424,5.856434172,0.166666667,1.926421958,2.743539699,-0.022040895,3.984565533
196,-0.024293466,0.833333333,0.570666667,-0.286345834,-0.249764009,-11.93541352,1,2.333333333,2.333333333,0.333333333,20.47657407,0.678722543,0,0,0.35733844,0.296298895,0,0.134263098,0.933066096,-2.316802914,1.333333333,0.007490558,0.081445606,0,-96.56548533,0,0.091745816,0.11895603,0.234829388,0.1219201,0.00877527,2.333333333,0,0.014723468,1.533640595,7.116141975,0.017167335,-52.70753813,-1.844511258,-12.91024187,0.25,-0.223495621,71.22708595,184.1399988,0.444444444,2.666666667,-0.394104173,0.611857552,10.37558735,0.333333333,3.274985303,5.555238457,0.012237654,4.691938952
197,-0.029672041,0.7,0.82,-0.493555737,-0.227085872,-20.67467403,1,3.4,3.4,0.6,30.14883333,0.858215276,0,0,0.252016263,0.150448977,0,0.071561975,1.080740703,-3.992588353,0.8,0.002735873,-0.017116729,0,-167.2445686,0,0.058071109,0.139891199,0.222692898,0.070605765,0.014749987,3.4,0,0.026502243,1.942140582,6.100055556,0.177499843,-76.27098048,-2.264499506,-19.97947846,0.183333333,-0.26235054,82.96267657,183.5178762,0.4,4,-0.393798948,0.782636577,12.36565508,0.6,4.194973545,7.228220522,-0.202972222,5.104079974
198,-0.02563811,0.8,0.633,-0.33814831,-0.244094475,-14.12022864,1,2.6,2.6,0.4,22.89463889,0.723595726,0,0,0.331007895,0.259836416,0,0.118587817,0.969984748,-2.735749274,1.2,0.006301887,0.056805022,0,-114.2352561,0,0.083327139,0.124189823,0.231795265,0.109091516,0.01026895,2.6,0,0.017668162,1.635765591,6.86212037,0.057250462,-58.59839871,-1.94950832,-14.67755102,0.233333333,-0.23320935,74.1609836,183.9844681,0.433333333,3,-0.394027867,0.654552309,10.87310428,0.4,3.504982363,5.973483973,-0.041564815,4.794974208
199,-0.023333006,0.857142857,0.526142857,-0.249344066,-0.253813676,-10.37483128,1,2.142857143,2.142857143,0.285714286,18.74938492,0.64667027,0,0,0.376145971,0.322343523,0,0.145459728,0.90669563,-2.017555514,1.428571429,0.008339609,0.099046023,0,-83.94422046,0,0.097759156,0.115217607,0.236996618,0.131083374,0.007708357,2.142857143,0,0.012620116,1.460694168,7.297585979,-0.01146347,-48.49978056,-1.769513357,-11.6478782,0.261904762,-0.216557242,69.13144476,184.2510921,0.452380952,2.428571429,-0.394158677,0.581361298,10.02021811,0.285714286,3.110701688,5.256491659,0.050667989,4.618342341
200,-0.018436717,0.5,0.484333333,-0.277234682,-0.157060116,-11.59830089,0.666666667,2,2,0.333333333,17.68115741,0.527270334,0,0,0.194341386,0.136761798,0,0.063383264,0.68357515,-2.242779209,0.666666667,0.003012587,0.013229431,0,-93.82660825,0,0.047132749,0.088027007,0.151496054,0.059899094,0.008339646,2,0,0.014723468,1.192635391,4.320725309,0.078250102,-44.95645973,-1.404669275,-11.55234316,0.138888889,-0.16518663,52.37455339,122.5007814,0.277777778,2.333333333,-0.262608938,0.479062962,7.74625312,0.333333333,2.566651969,4.400568165,-0.081512346,3.299684727
201,0.015168403,0.722222222,0.786666667,0.661294124,0.077875421,-3.151541633,0.666666667,2.666666667,2,1.666666667,17.68115741,0.572305737,0.333333333,0,0.194341386,0.136761798,1.333333333,0.063383264,1.124085292,2.202925161,0.666666667,0.003012587,0.013229431,3,-53.81526892,-0.277777778,0.047132749,-0.174317518,0.151496054,0.059899094,-0.045051604,3.333333333,0,0.014723468,1.337609307,5.737391975,-1.46110175,-69.0144704,-6.302909352,-16.75836168,0.138888889,-0.338199939,85.56990656,122.5007814,0.444444444,3.333333333,-0.356216887,0.686940748,8.395380205,0.333333333,4.399985303,250004.4006,-0.081512346,250003.2997
202,0.036580143,0.708333334,0.81675,1.199867198,0.234608218,3.971413221,0.5,2.5,1.5,2.25,13.26086806,0.463005855,0.5,0,0.14575604,0.102571348,2,0.047537448,1.173446575,4.986472148,0.5,0.00225944,0.009922073,4.5,-10.35294719,-0.416666667,0.035349562,-0.327496532,0.113622041,0.04492432,-0.073832141,3.5,0,0.011042601,1.111937417,5.365543982,-2.250340202,-69.8043608,-8.400862072,-16.47328515,0.104166667,-0.383409936,89.07394479,91.87558608,0.458333333,3.25,-0.337368627,0.6711139,6.783380468,0.25,4.674988977,375003.3004,-0.061134259,375002.4748
203,-0.01361092,0.5,0.306916667,-0.145450705,-0.148057978,-6.051984913,0.583333333,1.25,1.25,0.166666667,10.9371412,0.377224324,0,0,0.219418483,0.188033722,0,0.084851508,0.528905784,-1.176907383,0.833333333,0.004864772,0.057776847,0,-48.96746194,0,0.057026174,0.067210271,0.138248027,0.076465302,0.004496541,1.25,0,0.007361734,0.852071598,4.256925154,-0.006687024,-28.29153866,-1.032216125,-6.794595615,0.152777778,-0.126325058,40.32667611,107.4798037,0.263888889,1.416666667,-0.229925895,0.339127424,5.84512723,0.166666667,1.814575985,3.066286801,0.029556327,2.694033032
204,-0.023333006,0.857142857,0.526142857,-0.249344066,-0.253813676,-10.37483128,1,2.142857143,2.142857143,0.285714286,18.74938492,0.642338138,0,0,0.376145971,0.322343523,0,0.145459728,0.90669563,-2.017555514,1.428571429,0.008339609,0.099046023,0,-83.94422046,0,0.097759156,0.115217607,0.236996618,0.131083374,0.007708357,2.142857143,0,0.012620116,1.449729202,7.297585979,-0.01146347,-48.49978056,-1.769513357,-11.6478782,0.261904762,-0.216557242,69.13144476,184.2510921,0.452380952,2.428571429,-0.394158677,0.581361298,10.00504015,0.285714286,3.110701688,5.256491659,0.050667989,4.618342341
205,0.021012539,0.571428572,0.3385,0.013547964,0.013868914,0.134410767,0.25,0.75,0.75,0,6.412673611,0.172040195,1.5,0,0.687764216,0.527308672,3.5,0.210078797,0.780012346,3.631378866,0.5,0.015027698,0.387782776,0,-35.99212779,0.16087963,0.306923783,0.000698709,0.180865428,0.324245403,-0.003683387,0.75,0,0,0.444657134,6.412673611,-0.129481286,-76.73265913,-1.441832177,-3.385945404,0.083333333,-0.152872799,488.0587393,138.688239,0.375,0.75,-0.278829143,0.186163036,2.818925141,0.5,2.154438406,7.278140819,0.0703125,3.210073628
206,-0.027164323,0.7,0.5985,-0.373607204,-0.233079597,-13.1035856,1,2.5,2.5,0.5,21.81840278,0.700921472,0,0,0.44662524,0.22453554,0,0.136257237,1.010875026,-3.354702061,1,0.012568957,0.082046485,0,-117.6366433,0,0.159093508,0.136933197,0.233877406,0.190861063,0.012360418,2.5,0,0,1.581976433,6.427268519,0.139909075,-54.4766806,-2.365663915,-14.44518141,0.166666667,-0.247904547,78.56183009,184.9509801,0.45,3,-0.391340206,0.63202735,10.51385344,0.5,3.994961874,4.415787783,0.063935185,4.193210042
207,-0.027655076,0.75,0.7265,-0.415852024,-0.235590174,-17.39745134,1,3,3,0.5,26.52173611,0.793953062,0,0,0.291512079,0.205142697,0,0.095074896,1.025362726,-3.364168814,1,0.00451888,0.019844147,0,-140.7399124,0,0.070699124,0.132040511,0.227244082,0.089848641,0.012509469,3,0,0.022085203,1.790891583,6.481087963,0.117375153,-67.4346896,-2.107003913,-17.32851474,0.208333333,-0.247779945,78.56183009,183.7511722,0.416666667,3.5,-0.393913408,0.718594443,11.61888232,0.5,3.849977954,6.600852248,-0.122268519,4.949527091
208,-0.023333006,0.857142857,0.526142857,-0.249344066,-0.253813676,-10.37483128,1,2.142857143,2.142857143,0.285714286,18.74938492,0.648411733,0,0,0.376145971,0.322343523,0,0.145459728,0.90669563,-2.017555514,1.428571429,0.008339609,0.099046023,0,-83.94422046,0,0.097759156,0.115217607,0.236996618,0.131083374,0.007708357,2.142857143,0,0.012620116,1.46180188,7.297585979,-0.01146347,-48.49978056,-1.769513357,-11.6478782,0.261904762,-0.216557242,69.13144476,184.2510921,0.452380952,2.428571429,-0.394158677,0.581361298,10.0199339,0.285714286,3.110701688,5.256491659,0.050667989,4.618342341
209,-0.027164323,0.7,0.5985,-0.373607204,-0.233079597,-13.1035856,1,2.5,2.5,0.5,21.81840278,0.688288409,0,0,0.44662524,0.22453554,0,0.136257237,1.010875026,-3.354702061,1,0.012568957,0.082046485,0,-117.6366433,0,0.159093508,0.136933197,0.233877406,0.190861063,0.012360418,2.5,0,0,1.54965906,6.427268519,0.139909075,-54.4766806,-2.365663915,-14.44518141,0.166666667,-0.247904547,78.56183009,184.9509801,0.45,3,-0.391340206,0.63202735,10.21762281,0.5,3.994961874,4.415787783,0.063935185,4.193210042
210,-0.023966297,0.8,0.485333333,-0.258182621,-0.248090291,-9.072836355,1,2,2,0.333333333,17.34101852,0.610311148,0,0,0.460747214,0.309227457,0,0.161717992,0.923407629,-2.310491746,1.333333333,0.012857276,0.122913832,0,-81.16330593,0,0.150675405,0.122217821,0.239251604,0.189261715,0.008675903,2,0,0,1.374111243,7.080262346,0.03218995,-44.06886546,-2.016951259,-10.98801965,0.222222222,-0.223578688,71.22708595,184.9398707,0.466666667,2.333333333,-0.392388705,0.554146157,9.441082767,0.333333333,3.371641249,4.098528813,0.136373457,4.187727586
211,-0.022367285,0.85,0.42875,-0.20047033,-0.255595638,-7.057461734,1,1.75,1.75,0.25,15.10232639,0.571322518,0,0,0.467808201,0.351573416,0,0.17444837,0.879673931,-1.788386588,1.5,0.013001436,0.143347506,0,-62.92663726,0,0.146466353,0.114860133,0.241938703,0.188462041,0.006833646,1.75,0,0,1.286337335,7.406759259,-0.021669612,-38.86495789,-1.842594932,-9.259438776,0.25,-0.211415759,67.55971388,184.9343161,0.475,2,-0.392912955,0.515205561,9.052812746,0.25,3.059980937,3.939899329,0.172592593,4.184986358
212,-0.027194331,0.770833334,0.9325,-0.406695903,-0.23512776,-33.1270904,1,4.5,4.5,0,42.52651405,1.220727554,0,1.222989061,0.242574481,0.22237689,0,0.093011326,0.981618928,-2.149945532,1,0.00416681,0.109565405,0,-173.3378435,0,0.091554436,0.147644975,0.216566746,0.112589263,0.014239536,4.5,0,0.09999175,2.739374524,6.739730135,0.106166834,-80.8409943,-4.626227318,-25.60258195,0.270833333,-0.231049449,79.04736409,176.7678885,0.5,6,-0.394232307,1.151429908,17.78760931,0.5,3.693548387,5.134255192,-0.340155187,5.672545449
213,-0.02141988,0.908333333,0.5284,-0.179078435,-0.260918111,-13.85763888,1,2.4,2.4,0,22.04235562,0.760904998,0,0.489195624,0.390424489,0.376117531,0,0.164788232,0.841731273,-0.993220882,1.6,0.009727072,0.166615277,0,-74.26511614,0,0.116925294,0.114730231,0.236626698,0.156673517,0.006479939,2.4,0,0.0399967,1.709559176,7.727642054,-0.067482246,-46.28833883,-2.642206496,-12.68525047,0.308333333,-0.197375963,65.55350424,181.6577466,0.5,3,-0.394384345,0.699602226,11.84784533,0.2,2.752419355,4.132108602,0.032687925,4.775075784
214,-0.018129554,0.513888889,0.621666667,-0.271130602,-0.15675184,-22.08472694,0.666666667,3,3,0,28.35100937,0.813818369,0,0.815326041,0.161716321,0.14825126,0,0.062007551,0.654412618,-1.433297021,0.666666667,0.002777873,0.073043603,0,-115.5585623,0,0.061036291,0.098429983,0.144377831,0.075059509,0.009493024,3,0,0.066661166,1.826249682,4.493153423,0.070777889,-53.8939962,-3.084151545,-17.06838797,0.180555555,-0.154032966,52.69824272,117.845259,0.333333333,4,-0.262821538,0.767619939,11.85840621,0.333333333,2.462365591,3.422836795,-0.226770125,3.781696966
215,-0.011899933,0.50462963,0.293555556,-0.099488019,-0.144954506,-7.698688268,0.555555556,1.333333333,1.333333333,0,12.24575312,0.422724999,0,0.271775347,0.216902494,0.208954184,0,0.091549018,0.467628485,-0.551789379,0.888888889,0.005403929,0.092564043,0,-41.25839786,0,0.064958497,0.063739017,0.131459277,0.087040843,0.003599966,1.333333333,0,0.022220389,0.949755098,4.293134474,-0.037490137,-25.7157438,-1.467892498,-7.047361371,0.171296296,-0.109653313,36.41861346,100.9209703,0.277777778,1.666666667,-0.219102414,0.388667903,6.582136296,0.111111111,1.529121864,2.29561589,0.018159958,2.65281988
216,-0.02817956,0.75,0.977,-0.406532595,-0.240269363,-33.11353587,1,4.5,4.5,0,42.41507997,1.306853135,0,1.225042319,0.257236998,0.224954009,0,0.096297182,1.001040917,-3.143595972,1,0.004796442,0.133137944,0,-255.81083,0,0.103631992,0.135943413,0.22038448,0.125404046,0.012987374,4.5,0,0.041464112,2.961013994,6.734425784,0.101215357,-80.8409943,-40.09838454,-25.60587414,0.25,-0.230978466,79.04736409,176.6261499,0.5,6,-0.394232352,1.151429908,19.82131188,1,3.673611111,43482.53652,-0.192962241,43482.96982
217,-0.024643122,0.833333333,0.737666667,-0.280132882,-0.252883468,-22.41280321,1,3.333333333,3.333333333,0,31.07213665,1.022687632,0,0.816694879,0.334488385,0.309506436,0,0.135077956,0.916851556,-2.169754353,1.333333333,0.007675599,0.156974804,0,-173.2794304,0,0.113701061,0.121557965,0.23025632,0.145623703,0.009093874,3.333333333,0,0.027642741,2.315014533,7.285033856,0.006394138,-61.64507459,-27.17209834,-18.42848147,0.277777778,-0.212294634,71.55077528,179.3899839,0.5,4.333333333,-0.394316803,0.900414529,15.84354215,0.666666667,3.157407407,28989.51235,-0.034891494,28990.0388
218,-0.022874903,0.875,0.618,-0.216933026,-0.259190521,-17.06243687,1,2.75,2.75,0,25.40066499,0.880604881,0,0.612521159,0.373114079,0.35178265,0,0.154468343,0.874756876,-1.682833543,1.5,0.009115178,0.168893235,0,-132.0137306,0,0.118735596,0.114365241,0.23519224,0.155733532,0.007147124,2.75,0,0.020732056,1.992014802,7.560337892,-0.041016471,-52.04711474,-20.70895524,-14.83978514,0.291666667,-0.202952719,67.80248088,180.7719009,0.5,3.5,-0.394359028,0.77490684,13.85465728,0.5,2.899305556,21743.00026,0.04414388,21743.57329
219,-0.021813971,0.9,0.5462,-0.179013112,-0.262974753,-13.85221707,1,2.4,2.4,0,21.99778199,0.795355231,0,0.490016927,0.396289496,0.377148379,0,0.166102575,0.849500068,-1.390681058,1.6,0.009978925,0.176044293,0,-107.2543107,0,0.121756316,0.110049607,0.238153792,0.16179943,0.005979074,2.4,0,0.016585645,1.798214964,7.725520314,-0.069462837,-46.28833883,-16.83106938,-12.68656734,0.3,-0.197347569,65.55350424,181.6010511,0.5,3,-0.394384363,0.699602226,12.66132636,0.4,2.744444444,17395.09301,0.091565104,17395.69399
220,-0.021106684,0.916666667,0.498333333,-0.153733169,-0.265497574,-11.71207054,1,2.166666667,2.166666667,0,19.72919332,0.73852213,0,0.40834744,0.411739773,0.394058864,0,0.173858729,0.832662196,-1.195912734,1.666666667,0.010554757,0.180811665,0,-90.74803082,0,0.12377013,0.107172517,0.24012816,0.165843361,0.005200374,2.166666667,0,0.013821371,1.669015072,7.835641928,-0.088427081,-42.44915489,-14.24581215,-11.25108881,0.305555555,-0.193610803,64.05418648,182.153818,0.5,2.666666667,-0.394401253,0.64939915,11.86577241,0.333333333,2.641203704,14496.48818,0.123179253,14497.10778
221,-0.020601478,0.928571429,0.464142857,-0.135676067,-0.267299589,-10.18339444,1,2,2,0,18.10877285,0.697927058,0,0.350012091,0.422775686,0.406137782,0,0.17939884,0.820635145,-1.056792503,1.714285714,0.010966065,0.184216931,0,-78.95783088,0,0.125208568,0.105117453,0.241538423,0.168731884,0.00464416,2,0,0.011846889,1.576729435,7.914300224,-0.101972969,-39.70688065,-12.39919983,-10.225747,0.309523809,-0.190941684,62.98324522,182.5486514,0.5,2.428571429,-0.394413318,0.61353981,11.2975196,0.285714286,2.567460317,12426.05616,0.145760788,12426.68907
222,-0.021813971,0.9,0.564,-0.165960903,-0.262974753,-12.76888374,1,2.4,2.4,0.2,22.00632101,0.783880721,0,0.439842013,0.395541109,0.381941329,0,0.171849197,0.849500068,-1.390681058,1.6,0.011080087,0.169400934,0,-107.2543107,0,0.117585202,0.109561517,0.237738711,0.157191977,0.005757118,2.4,0,0.059582979,1.76481974,7.685151203,-0.07204955,-46.28833883,-3.37733704,-12.68656734,0.3,-0.197347569,65.55350424,181.5978793,0.5,3,-0.394384348,0.699602226,12.26231141,0.4,2.724779541,4.033096601,0.089470049,5.350796459
223,-0.025708076,0.75,0.682,-0.385553612,-0.22562977,-16.12491806,1,3,3,0.5,26.67934028,0.740286391,0,0,0.331147508,0.258433335,0,0.134584158,0.986965684,-1.400526278,1,0.012241914,0.178993855,0,-58.26692587,0,0.086695375,0.154310271,0.228565372,0.116381252,0.013402199,3,0,0.022085174,1.692999733,6.470671297,0.16988706,-67.4346896,-6.228455654,-17.65360154,0.208333333,-0.251387531,78.56183009,183.5874303,0.5,3.5,-0.392574266,0.718594443,10.95833566,0.5,4.185515873,5.632610941,-0.277060185,8.821124592
224,-0.022220434,0.857142857,0.500714286,-0.232030688,-0.248122016,-9.647669409,1,2.142857143,2.142857143,0.285714286,18.83944445,0.617745064,0,0,0.398794788,0.352795317,0,0.168036448,0.884754463,-0.895474065,1.428571429,0.012752771,0.189988714,0,-36.81679961,0,0.106899871,0.127943184,0.237751641,0.146244866,0.008218488,2.142857143,0,0.012620099,1.40586368,7.291633598,0.018543334,-48.49978056,-4.124628637,-11.83364209,0.261904762,-0.21861872,69.13144476,184.1575253,0.5,2.428571429,-0.393393453,0.581361298,9.642478666,0.285714286,3.302437642,4.703210913,-0.037784391,6.83068377
225,-0.020682752,0.927350427,0.557,-0.135642837,-0.265899733,-14.80754885,1,2.538461538,2.538461538,0,23.85107565,0.843187581,0,0.294329822,0.416939934,0.402129773,0,0.179107275,0.819739729,-0.895725226,1.692307692,0.011211478,0.17631688,0,-94.72207752,0,0.125410007,0.109035092,0.239877297,0.168039619,0.005077937,2.538461538,0,0.059850195,1.880750428,7.891837334,-0.093890136,-45.18464701,-2.119212562,-13.35926774,0.316239316,-0.190660274,63.53185127,182.1558356,0.494871795,3.307692308,-0.394407736,0.763270418,13.03266857,0.307692308,2.59527972,4.825855794,0.07543371,7.67707544
226,-0.018136106,0.818181818,0.485333333,-0.174193585,-0.221508987,-7.069047762,1,2,2,0.333333333,17.58339506,0.598374833,0,0,0.413274722,0.310290695,0,0.140664498,0.910115783,-0.651750759,1.333333333,0.008760943,0.061371089,0,-26.12959148,0,0.106728965,0.119060907,0.23662327,0.139434477,0.006794162,2,0,0,1.368962444,7.14970679,0.032798702,-41.61465604,-2.082620059,-10.80315653,0.222222222,-0.217372297,68.97488394,184.4099523,0.466666667,2.333333333,-0.392328384,0.554146157,9.367505557,0.333333333,3.214197531,4.912163963,0.1875,5.152557092
227,-0.026057697,0.8,0.869,-0.300304548,-0.247837826,-24.17087405,1,3.8,3.8,0.4,35.47552411,1.111100212,0,0.906406134,0.323676657,0.282122664,0,0.134212941,0.9505273,-2.559291,1.2,0.009330637,0.12227013,0,-206.2919902,0,0.117107535,0.127574482,0.227943116,0.143893799,0.010132074,3.8,0,0.100642154,2.479616932,6.984052406,0.054692996,-69.32344247,-4.255205336,-21.4661052,0.266666667,-0.220783022,74.5494108,178.628286,0.481818182,5,-0.394091949,1.000820681,16.09553689,0.8,3.394753086,5.130171337,-0.082448102,5.340991913
228,-0.014379778,0.48,0.2912,-0.154909573,-0.148854175,-5.443701813,0.6,1.2,1.2,0.2,10.40461111,0.366186689,0,0,0.276448328,0.185536474,0,0.097030795,0.554044578,-1.386295047,0.8,0.007714366,0.073748299,0,-48.69798356,0,0.090405243,0.073330692,0.143550962,0.113557029,0.005205542,1.2,0,0,0.824466746,4.248157407,0.01931397,-26.44131928,-1.210170756,-6.592811792,0.133333333,-0.134147213,42.73625157,110.9639224,0.28,1.4,-0.235433223,0.332487694,5.66464966,0.2,2.022984749,2.459117288,0.081824074,2.512636552
229,-0.011983149,0.4,0.242666667,-0.129091311,-0.124045146,-4.536418178,0.5,1,1,0.166666667,8.67050926,0.305155574,0,0,0.230373607,0.154613729,0,0.080858996,0.461703815,-1.155245873,0.666666667,0.006428638,0.061456916,0,-40.58165297,0,0.075337702,0.06110891,0.119625802,0.094630857,0.004337952,1,0,0,0.687055622,3.540131173,0.016094975,-22.03443273,-1.00847563,-5.494009827,0.111111111,-0.111789344,35.61354297,92.46993537,0.233333333,1.166666667,-0.196194353,0.277073079,4.720541384,0.166666667,1.685820625,2.049264407,0.068186728,2.093863793
230,-0.037929109,0.454545455,0.311,-0.330592633,-0.286132695,-13.19637188,1,1.666666667,1.666666667,0,15.00344136,0.671063485,0,0,0.546775132,0.053308158,0,0.155723152,0.995603114,-3.938327575,0.666666667,0.018545811,0.087475435,0,-157.3110319,0,-0.014060176,0.212418576,0.202194863,-0.030121533,0.020230401,1.666666667,0,0,1.409398834,6.179675926,0.063347702,-1.482171723,-0.439841983,-8.123824642,0.111111111,-0.191382994,82.17311156,184.947277,0.433333333,3,-0.390417545,0.594485753,9.579006074,0,3.503232005,5.126444472,0.28316358,5.720588503
231,-0.013389782,0.677083334,0.4195,-0.028850526,-0.189237263,-3.299487805,0.890625,2,1.5,0,17.35472981,1.304208462,2,-0.653756606,0.162633392,0.242998505,5,0.083893041,0.810788095,1.342026535,1,0.004659077,0.049628982,6.690093615,263.2551094,-0.227768013,0.016397883,0.058195706,0.195923582,0.042482259,0.001286965,2.5,0,-0.063063731,2.922033003,5.357247103,-0.065054361,104.1141885,-2.517698888,-6.957575231,0.260416667,-0.12895482,68.63861089,174.3175897,0.483333334,5.5,-0.390344908,1.116978215,20.40537296,2.5,2.376157408,10.19107349,0.221887322,10.28991671
232,-0.01837562,0.95,0.2981,-0.083237585,-0.265286407,-3.49025297,1,1.4,1.3,0.1,11.15410015,0.521047954,0,0,0.449173209,0.422725873,0,0.188639505,0.80399847,-0.671596855,1.8,0.011622693,0.166302294,0,-28.15121357,0,0.117431813,0.100202008,0.245448816,0.16830037,0.002711633,1.5,0,0.00498651,1.18640243,8.017717593,-0.1368766,-31.27934689,-1.510189241,-6.461882087,0.308333333,-0.190154643,60.32115635,184.7277777,0.483333333,1.5,-0.394368515,0.467637445,8.664769057,0.1,2.393139731,4.377506366,0.206101852,4.319566943
233,-0.02271645,0.575757576,0.418333333,-0.190242039,-0.218524601,-5.589908355,0.416666667,1,1,0,8.855113693,0.412547026,2.666666667,0,0.243777317,0.394921907,6.666666667,0.324826034,0.775612327,0.000711956,0.666666667,0.038506211,0.898882021,6.832496853,-0.571542917,0.026604938,0.067524758,0.204507926,0.223443335,0.071687095,0.006322901,1,0,0,0.89509032,5.981126543,0.008069922,-15.71826282,-2.472130318,-5.356924056,0.232323232,-0.136012909,86.57693549,173.1795037,0.5,2.333333333,-0.370227803,0.479062962,6.215252569,0.666666667,3.800925926,7.26395309,0.09375,5.792680211
234,-0.011874333,0.2,0.3846,-0.131772484,-0.209946768,-1.844242882,0.2,1,0.2,0,1.67725,0.381192303,1.6,0,0.097798232,0.095722258,4,0.042527901,0.969368602,-9.104474015,0.4,0.002686783,0.040929705,0,-119.4241035,1.3,0.02676784,-0.070388114,0.25,0.037212604,-0.007005452,1,0,0,0.578701041,3.87725,-0.170880861,-0.918925438,-14.27672618,-0.770294784,0.066666667,-0.025229297,85.0225166,36.9835304,0.1,1,-0.282586174,0.440076091,2.84467975,0,1.988636364,320002.2778,0.05625,320001.8154
235,-0.012586322,0.3,0.3689,-0.118717606,-0.218467382,-1.740129756,0.3,1,0.3,0,2.515875,0.390337844,1.4,0,0.146697348,0.143583388,3.5,0.063791851,0.941756631,-7.994173653,0.6,0.004030174,0.061394558,0,-105.5231695,1.1375,0.04015176,-0.049991216,0.25,0.055818906,-0.005966411,1,0,0,0.634240363,4.440875,-0.17242679,-3.710714157,-12.65707615,-1.183219954,0.1,-0.043941506,81.46440173,55.4752956,0.15,1,-0.296573616,0.434864551,3.475095116,0,2.005681819,280002.426,0.084375,280002.1106
